"Game Code","Drive Number","Team Code","Start Period","Start Clock","Start Spot","Start Reason","End Period","End Clock","End Spot","End Reason","Plays","Yards","Time Of Possession","Red Zone Attempt"
0574069720130831,23,697,4,614,26,"DOWNS",4,588,0,"TOUCHDOWN",2,26,26,1
0574069720130831,24,574,4,588,75,"KICKOFF",4,129,26,"FIELD GOAL",15,49,459,0
0574069720130831,25,697,4,129,75,"KICKOFF",4,0,67,"END OF HALF",3,8,129,0
0365069820130831,1,365,1,900,75,"KICKOFF",1,569,6,"FIELD GOAL",13,69,331,1
0365069820130831,2,365,1,560,10,"FUMBLE",1,509,11,"FIELD GOAL",4,-1,51,1
0365069820130831,3,698,1,509,75,"KICKOFF",1,134,4,"FIELD GOAL",14,71,375,1
0365069820130831,4,365,1,127,80,"KICKOFF",2,821,0,"TOUCHDOWN",7,80,206,1
0365069820130831,5,365,2,797,95,"KICKOFF",2,692,93,"PUNT",3,2,105,0
0365069820130831,6,698,2,692,55,"PUNT",2,627,53,"PUNT",3,2,65,0
0365069820130831,7,365,2,627,86,"PUNT",2,405,52,"PUNT",9,34,222,0
0365069820130831,8,698,2,405,91,"PUNT",2,186,60,"PUNT",7,31,219,0
0365069820130831,9,365,2,186,75,"PUNT",2,0,6,"FIELD GOAL",15,69,186,1
0365069820130831,10,698,3,893,72,"KICKOFF",3,884,72,"INTERCEPTION",1,0,9,0
0365069820130831,11,365,3,884,66,"INTERCEPTION",3,791,0,"TOUCHDOWN",4,66,93,0
0365069820130831,12,698,3,783,77,"KICKOFF",3,538,0,"TOUCHDOWN",11,77,245,0
0365069820130831,13,365,3,531,68,"KICKOFF",3,169,0,"TOUCHDOWN",14,68,362,1
0365069820130831,14,698,3,161,83,"KICKOFF",4,889,50,"PUNT",6,33,172,0
0365069820130831,15,365,4,889,99,"PUNT",4,823,94,"FUMBLE",2,5,66,0
0365069820130831,16,698,4,823,6,"FUMBLE",4,784,0,"TOUCHDOWN",2,6,39,1
0365069820130831,17,365,4,784,75,"KICKOFF",4,678,80,"PUNT",3,-5,106,0
0365069820130831,18,698,4,678,48,"PUNT",4,455,22,"FIELD GOAL",10,26,223,0
0365069820130831,19,365,4,444,25,"KICKOFF",4,369,0,"TOUCHDOWN",3,25,75,1
0365069820130831,20,698,4,369,75,"KICKOFF",4,315,67,"PUNT",3,8,54,0
0365069820130831,21,365,4,315,77,"PUNT",4,0,29,"END OF HALF",9,48,315,0
0472070320130831,1,472,1,900,75,"KICKOFF",1,784,74,"PUNT",3,1,116,0
0472070320130831,2,703,1,784,60,"PUNT",1,698,23,"FUMBLE",5,37,86,0
0472070320130831,3,472,1,698,77,"FUMBLE",1,615,75,"PUNT",3,2,83,0
0472070320130831,4,703,1,615,72,"PUNT",1,507,45,"DOWNS",5,27,108,0
0472070320130831,5,472,1,507,55,"DOWNS",1,270,24,"DOWNS",9,31,237,0
0472070320130831,6,703,1,270,76,"DOWNS",1,199,69,"PUNT",3,7,71,0
0472070320130831,7,472,1,199,99,"PUNT",2,770,29,"FUMBLE",12,70,329,0
0472070320130831,8,703,2,770,71,"FUMBLE",2,614,20,"INTERCEPTION",9,51,156,1
0472070320130831,9,472,2,614,80,"INTERCEPTION",2,487,78,"PUNT",3,2,127,0
0472070320130831,10,703,2,487,55,"PUNT",2,415,44,"INTERCEPTION",4,11,72,0
0472070320130831,11,472,2,415,64,"INTERCEPTION",2,148,0,"TOUCHDOWN",9,64,267,1
0472070320130831,12,703,2,142,57,"KICKOFF",2,108,0,"TOUCHDOWN",2,57,34,0
0472070320130831,13,472,2,101,77,"KICKOFF",2,78,74,"PUNT",3,3,23,0
0472070320130831,14,703,2,78,66,"PUNT",2,68,0,"TOUCHDOWN",1,66,10,0
0472070320130831,15,472,2,63,79,"KICKOFF",2,0,61,"END OF HALF",5,18,63,0
0472070320130831,16,703,3,900,53,"KICKOFF",3,768,0,"TOUCHDOWN",6,53,132,0
0472070320130831,17,472,3,763,69,"KICKOFF",3,715,21,"INTERCEPTION",4,48,48,0
0472070320130831,18,703,3,715,88,"INTERCEPTION",3,627,0,"TOUCHDOWN",4,88,88,0
0472070320130831,19,472,3,621,74,"KICKOFF",3,555,65,"PUNT",3,9,66,0
0472070320130831,20,703,3,555,81,"PUNT",3,491,0,"TOUCHDOWN",3,81,64,0
0472070320130831,21,472,3,484,43,"KICKOFF",3,348,45,"PUNT",3,-2,136,0
0472070320130831,22,703,3,348,85,"PUNT",3,223,66,"PUNT",6,19,125,0
0472070320130831,23,472,3,223,63,"PUNT",3,148,61,"PUNT",3,2,75,0
0472070320130831,24,703,3,148,68,"PUNT",3,65,63,"PUNT",3,5,83,0
0472070320130831,25,472,3,65,77,"PUNT",4,777,66,"PUNT",6,11,188,0
0472070320130831,26,703,4,777,64,"PUNT",4,711,0,"TOUCHDOWN",4,64,66,0
0472070320130831,27,472,4,711,75,"KICKOFF",4,600,52,"PUNT",7,23,111,0
0472070320130831,28,703,4,600,88,"PUNT",4,372,0,"TOUCHDOWN",12,88,228,1
0472070320130831,29,472,4,372,75,"KICKOFF",4,185,39,"FUMBLE",9,36,187,0
0472070320130831,30,703,4,185,61,"FUMBLE",4,86,0,"TOUCHDOWN",5,61,99,0
0472070320130831,31,472,4,79,80,"KICKOFF",4,0,72,"END OF HALF",2,8,79,0
0009071620130831,1,716,1,900,82,"KICKOFF",1,734,0,"TOUCHDOWN",7,82,166,1
0009071620130831,2,9,1,734,77,"KICKOFF",1,529,0,"TOUCHDOWN",10,77,205,0
0009071620130831,3,716,1,529,75,"KICKOFF",1,403,58,"FUMBLE",4,17,126,0
0009071620130831,4,9,1,403,42,"FUMBLE",1,395,0,"TOUCHDOWN",1,42,8,0
0009071620130831,5,716,1,395,75,"KICKOFF",1,290,51,"PUNT",4,24,105,0
0009071620130831,6,9,1,290,91,"PUNT",1,123,65,"PUNT",7,26,167,0
0009071620130831,7,716,1,123,75,"PUNT",2,811,88,"PUNT",6,-13,212,0
0009071620130831,8,9,2,811,59,"PUNT",2,706,32,"MISSED FIELD GOAL",5,27,105,0
0009071620130831,9,716,2,706,68,"MISSED FIELD GOAL",2,566,50,"PUNT",4,18,140,0
0009071620130831,10,9,2,566,80,"PUNT",2,411,77,"PUNT",3,3,155,0
0009071620130831,11,716,2,411,64,"PUNT",2,198,21,"MISSED FIELD GOAL",8,43,213,1
0009071620130831,12,9,2,198,78,"MISSED FIELD GOAL",2,0,33,"FIELD GOAL",8,45,198,0
0009071620130831,13,9,3,900,79,"KICKOFF",3,563,29,"MISSED FIELD GOAL",12,50,337,0
0009071620130831,14,716,3,563,71,"MISSED FIELD GOAL",3,410,0,"TOUCHDOWN",7,71,153,0
0009071620130831,15,716,3,392,46,"KICKOFF",3,107,1,"FIELD GOAL",9,45,285,1
0009071620130831,16,9,3,107,74,"KICKOFF",3,46,0,"TOUCHDOWN",3,74,61,0
0009071620130831,17,716,3,46,67,"KICKOFF",4,682,0,"TOUCHDOWN",12,67,264,1
0009071620130831,18,9,4,682,65,"KICKOFF",4,518,48,"PUNT",6,17,164,0
0009071620130831,19,716,4,518,94,"PUNT",4,439,47,"FUMBLE",4,47,79,0
0009071620130831,20,9,4,439,46,"FUMBLE",4,303,52,"PUNT",4,-6,136,0
0009071620130831,21,716,4,303,59,"PUNT",4,197,0,"TOUCHDOWN",6,59,106,1
0009071620130831,22,9,4,197,73,"KICKOFF",4,0,54,"END OF HALF",6,19,197,0
0009071620130831,23,9,5,,25,"POSSESSION",5,,27,"DOWNS",4,-2,,0
0009071620130831,24,716,5,,25,"POSSESSION",5,,12,"FIELD GOAL",4,13,,1
0153072120130831,1,721,1,900,75,"KICKOFF",1,688,39,"PUNT",9,36,212,0
0153072120130831,2,153,1,688,86,"PUNT",1,240,0,"TOUCHDOWN",13,86,448,1
0153072120130831,3,721,1,240,75,"KICKOFF",1,151,67,"PUNT",3,8,89,0
0153072120130831,4,153,1,151,81,"PUNT",2,835,55,"PUNT",8,26,216,0
0153072120130831,5,721,2,835,77,"PUNT",2,697,0,"TOUCHDOWN",8,77,138,1
0153072120130831,6,153,2,690,70,"KICKOFF",2,503,44,"PUNT",7,26,187,0
0153072120130831,7,721,2,503,84,"PUNT",2,287,0,"TOUCHDOWN",12,84,216,1
0153072120130831,8,153,2,287,75,"KICKOFF",2,232,73,"PUNT",3,2,55,0
0153072120130831,9,721,2,232,57,"PUNT",2,108,0,"TOUCHDOWN",8,57,124,1
0153072120130831,10,153,2,108,75,"KICKOFF",2,8,66,"PUNT",3,9,100,0
0153072120130831,11,721,2,8,77,"PUNT",2,0,79,"END OF HALF",1,-2,8,0
0153072120130831,12,153,3,900,75,"KICKOFF",3,527,11,"DOWNS",12,64,373,1
0153072120130831,13,721,3,527,89,"DOWNS",3,294,0,"TOUCHDOWN",11,89,233,0
0153072120130831,14,153,3,294,75,"KICKOFF",3,211,80,"PUNT",3,-5,83,0
0153072120130831,15,721,3,211,53,"PUNT",3,6,35,"FIELD GOAL",10,18,205,1
0153072120130831,16,153,3,6,75,"KICKOFF",4,787,63,"PUNT",6,12,119,0
0153072120130831,17,721,4,787,88,"PUNT",4,435,0,"TOUCHDOWN",13,88,352,1
0153072120130831,18,153,4,430,75,"KICKOFF",4,46,0,"TOUCHDOWN",13,75,384,1
0153072120130831,19,721,4,46,75,"KICKOFF",4,0,79,"END OF HALF",2,-4,46,0
0008074220130831,1,742,1,900,83,"KICKOFF",1,801,82,"PUNT",3,1,99,0
0008074220130831,2,742,1,796,83,"KICKOFF",1,657,53,"PUNT",6,30,139,0
0008074220130831,3,8,1,657,80,"PUNT",1,506,55,"PUNT",5,25,151,0
0008074220130831,4,742,1,506,85,"PUNT",1,413,84,"PUNT",3,1,93,0
0008074220130831,5,8,1,413,49,"PUNT",1,113,0,"TOUCHDOWN",11,49,300,1
0008074220130831,6,742,1,108,77,"KICKOFF",1,97,0,"TOUCHDOWN",1,77,11,0
0008074220130831,7,8,1,97,75,"KICKOFF",2,890,75,"PUNT",3,0,107,0
0008074220130831,8,742,2,890,68,"PUNT",2,844,65,"INTERCEPTION",2,3,46,0
0008074220130831,9,742,2,839,79,"KICKOFF",2,768,75,"PUNT",3,4,71,0
0008074220130831,10,8,2,768,82,"PUNT",2,668,84,"PUNT",3,-2,100,0
0008074220130831,11,742,2,668,71,"PUNT",2,569,62,"PUNT",3,9,99,0
0008074220130831,12,8,2,569,80,"PUNT",2,427,68,"INTERCEPTION",6,12,142,0
0008074220130831,13,742,2,427,34,"INTERCEPTION",2,219,22,"FIELD GOAL",7,12,208,1
0008074220130831,14,742,2,200,85,"KICKOFF",2,98,82,"PUNT",3,3,102,0
0008074220130831,15,8,2,98,66,"PUNT",2,0,68,"END OF HALF",3,-2,98,0
0008074220130831,16,8,3,895,85,"KICKOFF",3,759,63,"PUNT",4,22,136,0
0008074220130831,17,742,3,759,94,"PUNT",3,630,77,"PUNT",4,17,129,0
0008074220130831,18,8,3,630,55,"PUNT",3,581,51,"PUNT",3,4,49,0
0008074220130831,19,742,3,581,82,"PUNT",3,527,83,"PUNT",3,-1,54,0
0008074220130831,20,8,3,527,66,"PUNT",3,394,73,"PUNT",3,-7,133,0
0008074220130831,21,742,3,394,76,"PUNT",3,318,75,"PUNT",3,1,76,0
0008074220130831,22,8,3,318,47,"PUNT",3,223,0,"TOUCHDOWN",4,47,95,0
0008074220130831,23,742,3,216,76,"KICKOFF",4,846,53,"PUNT",8,23,270,0
0008074220130831,24,8,4,846,81,"PUNT",4,719,81,"PUNT",5,0,127,0
0008074220130831,25,742,4,719,66,"PUNT",4,691,66,"PUNT",3,0,28,0
0008074220130831,26,8,4,691,81,"PUNT",4,585,79,"PUNT",3,2,106,0
0008074220130831,27,742,4,585,39,"PUNT",4,490,42,"PUNT",3,-3,95,0
0008074220130831,28,8,4,490,90,"PUNT",4,258,49,"PUNT",7,41,232,0
0008074220130831,29,742,4,258,91,"PUNT",4,50,76,"PUNT",5,15,208,0
0008074220130831,30,8,4,50,61,"PUNT",4,0,61,"END OF HALF",2,0,50,0
0077074620130831,1,746,1,900,73,"KICKOFF",1,723,62,"PUNT",6,11,177,0
0077074620130831,2,77,1,723,67,"PUNT",1,609,35,"PUNT",8,32,114,0
0077074620130831,3,746,1,609,80,"PUNT",1,432,51,"PUNT",6,29,177,0
0077074620130831,4,77,1,432,98,"PUNT",1,365,90,"PUNT",3,8,67,0
0077074620130831,5,746,1,365,57,"PUNT",1,231,55,"PUNT",3,2,134,0
0077074620130831,6,77,1,231,77,"PUNT",1,124,57,"PUNT",6,20,107,0
0077074620130831,7,746,1,124,82,"PUNT",1,29,79,"PUNT",3,3,95,0
0077074620130831,8,77,1,29,56,"PUNT",2,826,40,"PUNT",6,16,103,0
0077074620130831,9,746,2,826,91,"PUNT",2,546,53,"INTERCEPTION",10,38,280,0
0077074620130831,10,77,2,546,48,"INTERCEPTION",2,492,45,"PUNT",3,3,54,0
0077074620130831,11,746,2,492,92,"PUNT",2,398,90,"PUNT",3,2,94,0
0077074620130831,12,77,2,398,32,"PUNT",2,312,0,"TOUCHDOWN",5,32,86,1
0077074620130831,13,746,2,312,76,"KICKOFF",2,126,62,"PUNT",6,14,186,0
0077074620130831,14,77,2,126,69,"PUNT",2,57,61,"PUNT",4,8,69,0
0077074620130831,15,746,2,57,78,"PUNT",2,0,36,"FIELD GOAL",8,42,57,0
0077074620130831,16,77,3,900,69,"KICKOFF",3,831,66,"PUNT",3,3,69,0
0077074620130831,17,746,3,831,16,"PUNT",3,748,0,"TOUCHDOWN",3,16,83,1
0077074620130831,18,77,3,748,73,"KICKOFF",3,632,54,"PUNT",6,19,116,0
0077074620130831,19,746,3,632,87,"PUNT",3,523,78,"PUNT",3,9,109,0
0077074620130831,20,77,3,523,76,"PUNT",3,449,71,"PUNT",3,5,74,0
0077074620130831,21,746,3,449,73,"PUNT",3,345,72,"PUNT",3,1,104,0
0077074620130831,22,77,3,345,73,"PUNT",3,236,65,"PUNT",6,8,109,0
0077074620130831,23,746,3,236,48,"PUNT",3,198,48,"PUNT",3,0,38,0
0077074620130831,24,77,3,198,92,"PUNT",3,158,100,"SAFETY",3,-8,40,0
0077074620130831,25,746,3,158,69,"KICKOFF",4,857,55,"PUNT",6,14,201,0
0077074620130831,26,77,4,857,86,"PUNT",4,713,55,"PUNT",8,31,144,0
0077074620130831,27,746,4,713,77,"PUNT",4,523,58,"PUNT",5,19,190,0
0077074620130831,28,77,4,523,92,"PUNT",4,386,0,"TOUCHDOWN",12,92,137,1
0077074620130831,29,77,4,377,27,"FUMBLE",4,302,18,"FIELD GOAL",5,9,75,1
0077074620130831,30,746,4,302,78,"KICKOFF",4,251,77,"PUNT",3,1,51,0
0077074620130831,31,77,4,251,70,"PUNT",4,161,66,"INTERCEPTION",3,4,90,0
0077074620130831,32,746,4,161,13,"INTERCEPTION",4,156,0,"TOUCHDOWN",1,13,5,1
0077074620130831,33,77,4,156,92,"KICKOFF",4,88,59,"DOWNS",7,33,68,0
0077074620130831,34,746,4,88,41,"DOWNS",4,20,38,"PUNT",3,3,68,0
0077074620130831,35,77,4,20,80,"PUNT",4,0,28,"END OF HALF",4,52,20,0
0066075620130831,1,756,1,900,75,"KICKOFF",1,880,60,"INTERCEPTION",2,15,20,0
0066075620130831,2,66,1,880,56,"INTERCEPTION",1,782,40,"INTERCEPTION",5,16,98,0
0066075620130831,3,756,1,782,84,"INTERCEPTION",1,500,0,"TOUCHDOWN",16,84,282,1
0066075620130831,4,66,1,494,74,"KICKOFF",1,182,17,"MISSED FIELD GOAL",13,57,312,1
0066075620130831,5,756,1,182,80,"MISSED FIELD GOAL",1,52,12,"DOWNS",7,68,130,1
0066075620130831,6,66,1,52,88,"DOWNS",2,844,65,"PUNT",5,23,108,0
0066075620130831,7,756,2,844,75,"PUNT",2,621,12,"FIELD GOAL",13,63,223,1
0066075620130831,8,66,2,621,75,"KICKOFF",2,513,71,"PUNT",3,4,108,0
0066075620130831,9,756,2,513,75,"PUNT",2,364,37,"PUNT",9,38,149,0
0066075620130831,10,66,2,364,80,"PUNT",2,151,20,"FIELD GOAL",13,60,213,1
0066075620130831,11,756,2,142,91,"KICKOFF",2,0,65,"END OF HALF",6,26,142,0
0066075620130831,12,66,3,900,75,"KICKOFF",3,577,3,"FIELD GOAL",18,72,323,1
0066075620130831,13,756,3,565,61,"KICKOFF",3,470,0,"TOUCHDOWN",4,61,95,1
0066075620130831,14,66,3,462,81,"KICKOFF",3,228,35,"DOWNS",12,46,234,0
0066075620130831,15,756,3,228,64,"DOWNS",3,94,0,"TOUCHDOWN",7,64,134,1
0066075620130831,16,66,3,85,75,"KICKOFF",4,853,53,"PUNT",8,22,132,0
0066075620130831,17,756,4,853,77,"PUNT",4,645,0,"TOUCHDOWN",11,77,208,0
0066075620130831,18,66,4,637,79,"KICKOFF",4,566,75,"PUNT",3,4,71,0
0066075620130831,19,756,4,566,51,"PUNT",4,356,0,"TOUCHDOWN",8,51,210,1
0066075620130831,20,66,4,348,76,"KICKOFF",4,240,62,"PUNT",5,14,108,0
0066075620130831,21,756,4,240,94,"PUNT",4,105,88,"PUNT",3,6,135,0
0066075620130831,22,66,4,105,50,"PUNT",4,0,27,"END OF HALF",6,23,105,0
0786076820130831,1,786,1,900,75,"KICKOFF",1,812,69,"PUNT",3,6,88,0
0786076820130831,2,768,1,812,67,"PUNT",1,668,0,"TOUCHDOWN",8,67,144,1
0786076820130831,3,786,1,668,75,"KICKOFF",1,540,68,"PUNT",3,7,128,0
0786076820130831,4,768,1,540,73,"PUNT",1,347,38,"MISSED FIELD GOAL",8,35,193,0
0786076820130831,5,786,1,347,62,"MISSED FIELD GOAL",1,208,0,"TOUCHDOWN",6,62,139,1
0786076820130831,6,768,1,202,92,"KICKOFF",1,0,44,"PUNT",9,48,202,0
0786076820130831,7,786,2,900,88,"PUNT",2,536,0,"TOUCHDOWN",12,88,364,1
0786076820130831,8,768,2,529,74,"KICKOFF",2,460,69,"PUNT",3,5,69,0
0786076820130831,9,786,2,460,79,"PUNT",2,328,71,"PUNT",3,8,132,0
0786076820130831,10,768,2,328,77,"PUNT",2,253,79,"PUNT",3,-2,75,0
0786076820130831,11,786,2,253,78,"PUNT",2,126,70,"PUNT",3,8,127,0
0786076820130831,12,768,2,126,68,"PUNT",2,71,66,"FUMBLE",3,2,55,0
0786076820130831,13,786,2,71,34,"FUMBLE",2,23,12,"FIELD GOAL",7,22,48,1
0786076820130831,14,768,2,23,75,"KICKOFF",2,0,80,"END OF HALF",1,-5,23,0
0786076820130831,15,768,3,900,75,"KICKOFF",3,524,5,"FIELD GOAL",15,70,376,1
0786076820130831,16,786,3,518,68,"KICKOFF",3,273,40,"PUNT",7,28,245,0
0786076820130831,17,768,3,273,80,"PUNT",3,195,0,"TOUCHDOWN",3,80,78,0
0786076820130831,18,786,3,190,73,"KICKOFF",4,896,25,"MISSED FIELD GOAL",6,48,194,0
0786076820130831,19,768,4,896,75,"MISSED FIELD GOAL",4,794,73,"PUNT",3,2,102,0
0786076820130831,20,786,4,794,78,"PUNT",4,593,50,"PUNT",7,28,201,0
0786076820130831,21,768,4,593,94,"PUNT",4,547,87,"PUNT",3,7,46,0
0786076820130831,22,786,4,547,75,"PUNT",4,422,81,"PUNT",3,-6,125,0
0786076820130831,23,768,4,422,50,"PUNT",4,202,0,"TOUCHDOWN",8,50,220,1
0786076820130831,24,786,4,196,77,"KICKOFF",4,189,77,"INTERCEPTION",1,0,7,0
0786076820130831,25,768,4,189,40,"INTERCEPTION",4,0,6,"END OF HALF",7,34,189,1
0334077220130831,1,772,1,900,75,"KICKOFF",1,653,0,"TOUCHDOWN",9,75,247,1
0334077220130831,2,334,1,645,71,"KICKOFF",1,583,71,"PUNT",3,0,62,0
0334077220130831,3,772,1,583,69,"PUNT",1,522,59,"FUMBLE",3,10,61,0
0334077220130831,4,334,1,522,41,"FUMBLE",1,275,5,"FIELD GOAL",9,36,247,1
0334077220130831,5,772,1,269,80,"KICKOFF",2,861,0,"TOUCHDOWN",12,80,308,1
0334077220130831,6,334,2,861,75,"KICKOFF",2,767,0,"TOUCHDOWN",4,75,94,1
0334077220130831,7,772,2,767,75,"KICKOFF",2,466,0,"TOUCHDOWN",10,75,301,1
0334077220130831,8,334,2,466,75,"KICKOFF",2,382,78,"PUNT",3,-3,84,0
0334077220130831,9,772,2,382,56,"PUNT",2,328,36,"FUMBLE",3,20,54,0
0334077220130831,10,334,2,328,64,"FUMBLE",2,235,0,"TOUCHDOWN",4,64,93,1
0334077220130831,11,772,2,229,79,"KICKOFF",2,106,57,"PUNT",4,22,123,0
0334077220130831,12,334,2,106,88,"PUNT",2,57,94,"PUNT",3,-6,49,0
0334077220130831,13,772,2,57,44,"PUNT",2,11,48,"PUNT",3,-4,46,0
0334077220130831,14,334,2,11,88,"PUNT",2,0,83,"END OF HALF",1,5,11,0
0334077220130831,15,334,3,893,74,"KICKOFF",3,719,40,"PUNT",6,34,174,0
0334077220130831,16,772,3,719,80,"PUNT",3,587,72,"PUNT",3,8,132,0
0334077220130831,17,334,3,587,71,"PUNT",3,350,50,"PUNT",6,21,237,0
0334077220130831,18,772,3,350,70,"PUNT",3,110,0,"TOUCHDOWN",8,70,240,1
0334077220130831,19,334,3,104,78,"KICKOFF",3,14,73,"PUNT",3,5,90,0
0334077220130831,20,772,3,14,60,"PUNT",4,812,0,"TOUCHDOWN",5,60,102,1
0334077220130831,21,334,4,812,75,"KICKOFF",4,592,13,"FIELD GOAL",11,62,220,1
0334077220130831,22,772,4,592,75,"KICKOFF",4,402,60,"PUNT",5,15,190,0
0334077220130831,23,334,4,402,61,"PUNT",4,393,28,"FUMBLE",1,33,9,0
0334077220130831,24,772,4,393,72,"FUMBLE",4,204,57,"PUNT",5,15,189,0
0334077220130831,25,334,4,204,59,"PUNT",4,97,0,"TOUCHDOWN",8,59,107,0
0334077220130831,26,772,4,97,37,"KICKOFF",4,0,16,"END OF HALF",6,21,97,1
0400079620130831,1,796,1,900,70,"KICKOFF",1,749,0,"TOUCHDOWN",5,70,151,1
0400079620130831,2,400,1,749,75,"KICKOFF",1,696,65,"FUMBLE",4,10,53,0
0400079620130831,3,796,1,696,35,"FUMBLE",1,683,35,"INTERCEPTION",1,0,13,0
0400079620130831,4,400,1,683,82,"INTERCEPTION",1,467,68,"PUNT",6,14,216,0
0400079620130831,5,796,1,467,60,"PUNT",1,17,3,"FIELD GOAL",14,57,450,1
0400079620130831,6,400,1,12,72,"KICKOFF",2,779,60,"PUNT",6,12,133,0
0400079620130831,7,796,2,779,76,"PUNT",2,482,22,"MISSED FIELD GOAL",11,54,297,0
0400079620130831,8,400,2,482,78,"MISSED FIELD GOAL",2,232,29,"MISSED FIELD GOAL",10,49,250,0
0400079620130831,9,796,2,232,70,"MISSED FIELD GOAL",2,213,0,"TOUCHDOWN",2,70,19,0
0400079620130831,10,400,2,203,80,"KICKOFF",2,127,60,"PUNT",4,20,76,0
0400079620130831,11,796,2,127,45,"PUNT",2,54,44,"PUNT",3,1,73,0
0400079620130831,12,400,2,54,84,"PUNT",2,0,77,"END OF HALF",2,7,54,0
0400079620130831,13,400,3,892,74,"KICKOFF",3,830,71,"PUNT",3,3,62,0
0400079620130831,14,796,3,830,65,"PUNT",3,818,0,"TOUCHDOWN",1,65,12,0
0400079620130831,15,400,3,810,74,"KICKOFF",3,716,76,"PUNT",3,-2,94,0
0400079620130831,16,796,3,716,65,"PUNT",3,631,0,"TOUCHDOWN",3,65,85,0
0400079620130831,17,400,3,631,75,"KICKOFF",3,415,38,"INTERCEPTION",9,37,216,0
0400079620130831,18,796,3,415,78,"INTERCEPTION",3,286,0,"TOUCHDOWN",5,78,129,0
0400079620130831,19,400,3,278,82,"KICKOFF",3,162,75,"PUNT",3,7,116,0
0400079620130831,20,796,3,162,67,"PUNT",4,810,0,"TOUCHDOWN",8,67,252,0
0400079620130831,21,400,4,800,78,"KICKOFF",4,450,33,"DOWNS",12,45,350,0
0400079620130831,22,796,4,450,67,"DOWNS",4,0,1,"END OF HALF",11,66,450,1
0157015620130901,1,156,1,900,75,"KICKOFF",1,806,51,"PUNT",4,24,94,0
0157015620130901,2,157,1,806,86,"PUNT",1,761,0,"TOUCHDOWN",2,86,45,0
0157015620130901,3,156,1,761,75,"KICKOFF",1,662,62,"PUNT",5,13,99,0
0157015620130901,4,157,1,662,79,"PUNT",1,526,60,"PUNT",7,19,136,0
0157015620130901,5,156,1,526,70,"PUNT",1,416,79,"PUNT",3,-9,110,0
0157015620130901,6,157,1,416,74,"PUNT",1,32,5,"FIELD GOAL",17,69,384,1
0157015620130901,7,156,1,24,69,"KICKOFF",2,857,22,"FIELD GOAL",5,47,67,0
0157015620130901,8,157,2,857,75,"KICKOFF",2,805,73,"PUNT",3,2,52,0
0157015620130901,9,156,2,805,73,"PUNT",2,721,71,"PUNT",3,2,84,0
0157015620130901,10,157,2,721,80,"PUNT",2,484,47,"PUNT",8,33,237,0
0157015620130901,11,156,2,484,80,"PUNT",2,396,77,"PUNT",3,3,88,0
0157015620130901,12,157,2,396,63,"PUNT",2,236,0,"TOUCHDOWN",7,63,160,1
0157015620130901,13,156,2,228,74,"KICKOFF",2,73,0,"TOUCHDOWN",8,74,155,1
0157015620130901,14,157,2,73,75,"KICKOFF",2,0,24,"FIELD GOAL",7,51,73,0
0157015620130901,15,157,3,895,81,"KICKOFF",3,771,72,"PUNT",3,9,124,0
0157015620130901,16,157,3,771,75,"KICKOFF",3,568,41,"PUNT",8,34,203,0
0157015620130901,17,156,3,568,91,"PUNT",3,476,88,"PUNT",3,3,92,0
0157015620130901,18,157,3,476,54,"PUNT",3,250,27,"FIELD GOAL",9,27,226,1
0157015620130901,19,156,3,237,16,"KICKOFF",3,171,0,"TOUCHDOWN",3,16,66,1
0157015620130901,20,157,3,171,75,"KICKOFF",3,82,42,"PUNT",5,33,89,0
0157015620130901,21,156,3,82,98,"PUNT",3,0,94,"PUNT",3,4,82,0
0157015620130901,22,157,4,900,56,"PUNT",4,787,35,"FIELD GOAL",5,21,113,0
0157015620130901,23,156,4,782,68,"KICKOFF",4,672,47,"FUMBLE",4,21,110,0
0157015620130901,24,156,4,671,55,"KICKOFF",4,587,47,"DOWNS",4,8,84,0
0157015620130901,25,157,4,587,53,"DOWNS",4,531,61,"PUNT",3,-8,56,0
0157015620130901,26,156,4,531,80,"PUNT",4,227,13,"FIELD GOAL",13,67,304,1
0157015620130901,27,157,4,227,75,"KICKOFF",4,216,0,"TOUCHDOWN",1,75,11,0
0157015620130901,28,156,4,207,62,"KICKOFF",4,96,17,"DOWNS",9,45,111,1
0157015620130901,29,157,4,96,83,"DOWNS",4,69,74,"PUNT",3,9,27,0
0157015620130901,30,157,4,69,34,"FUMBLE",4,0,38,"END OF HALF",2,-4,69,0
0519036720130901,1,367,1,900,75,"KICKOFF",1,673,0,"TOUCHDOWN",8,75,227,0
0519036720130901,2,519,1,673,65,"KICKOFF",1,607,64,"PUNT",3,1,66,0
0519036720130901,3,367,1,607,55,"PUNT",1,415,0,"TOUCHDOWN",5,55,192,1
0519036720130901,4,519,1,415,44,"KICKOFF",1,278,39,"PUNT",3,5,137,0
0519036720130901,5,367,1,278,86,"PUNT",2,812,0,"TOUCHDOWN",11,86,366,0
0519036720130901,6,519,2,812,75,"KICKOFF",2,654,70,"INTERCEPTION",6,5,158,0
0519036720130901,7,367,2,654,50,"INTERCEPTION",2,647,50,"INTERCEPTION",1,0,7,0
0519036720130901,8,519,2,647,73,"INTERCEPTION",2,430,15,"MISSED FIELD GOAL",11,58,217,1
0519036720130901,9,367,2,430,80,"MISSED FIELD GOAL",2,224,0,"TOUCHDOWN",8,80,206,0
0519036720130901,10,519,2,224,65,"KICKOFF",2,87,51,"PUNT",6,14,137,0
